dir;test;clauses;aaltafuc_unsat_core_cardinality;aaltafuc_timing;aaltafuc_terminated_OK;trppp_unsat_core_cardinality;trppp_timing;trppp_terminated_OK;ltlfuc_sat_unsat_core_cardinality;ltlfuc_sat_timing;ltlfuc_sat_terminated_OK;ltlfuc_bdd_unsat_core_cardinality;ltlfuc_bdd_timing;ltlfuc_bdd_terminated_OK;v_best_unsat_core_cardinality;v_best_timing;v_best_terminated_OK
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N14;130;6;0.019475;True;4;6.578;True;-1;50.78;False;-1;10000;False;4;0.019475;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N21;120;10;0.100732;True;-1;10000;False;-1;63.4;False;-1;10000;False;10;0.100732;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N38;138;4;0.034296;True;-1;10000;False;-1;69.85;False;-1;10000;False;4;0.034296;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N44;127;6;0.019487;True;2;3.846;True;-1;37.26;False;-1;10000;False;2;0.019487;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf;spec16.negated;1;1;0.143498;True;-1;10000;False;-1;10000;False;-1;10000;False;1;0.143498;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_11;35;15;0.057336;True;-1;10000;False;-1;10000;False;-1;10000;False;15;0.057336;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/10;N7;16;2;0.003341;True;2;11.457;True;-1;8.51;False;2;0.2;True;2;0.003341;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N29;136;6;0.056813;True;2;133.399;True;-1;67.35;False;-1;10000;False;2;0.056813;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N14;126;5;0.041002;True;-1;10000;False;-1;58.03;False;-1;10000;False;5;0.041002;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N18;62;7;0.010828;True;5;0.404;True;-1;23.04;False;-1;10000;False;5;0.010828;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N13;71;11;0.020368;True;5;2.101;True;-1;26.12;False;-1;10000;False;5;0.020368;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N35;154;6;0.063169;True;-1;10000;False;-1;78.88;False;-1;10000;False;6;0.063169;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N7;134;5;0.040641;True;-1;10000;False;-1;77.54;False;-1;10000;False;5;0.040641;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_8;165;46;0.195802;True;-1;10000;False;-1;10000;False;-1;10000;False;46;0.195802;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n2/P0.3/L80;P0.333333333333333N2L80_3;1;2;0.000707;True;4;5000;False;1;12.48;True;1;0.01;True;1;0.000707;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N49;95;14;0.029287;True;8;294.163;True;-1;32.69;False;-1;10000;False;8;0.029287;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N26;61;12;0.049287;True;-1;10000;False;-1;29.32;False;-1;10000;False;12;0.049287;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula500;502;2;0.120576;True;2;61.94;True;2;1.59;True;-1;10000;False;2;0.120576;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N22;129;6;0.042653;True;-1;10000;False;-1;64.92;False;-1;10000;False;6;0.042653;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N12;126;5;0.026565;True;3;2.174;True;-1;62.48;False;-1;10000;False;3;0.026565;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_16;332;56;22.659621;True;-1;10000;False;-1;10000;False;-1;10000;False;56;22.659621;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_18;50;15;0.065954;True;-1;10000;False;-1;10000;False;-1;10000;False;15;0.065954;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N21;132;7;0.059551;True;-1;10000;False;-1;56.08;False;-1;10000;False;7;0.059551;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N47;133;8;0.058107;True;-1;10000;False;-1;75.9;False;-1;10000;False;8;0.058107;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N34;130;2;0.03085;True;7;3.671;True;-1;61.01;False;-1;10000;False;2;0.03085;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N38;122;9;0.025921;True;5;13.382;True;-1;42.09;False;-1;10000;False;5;0.025921;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N7;130;2;0.02992;True;6;10.694;True;-1;68.75;False;-1;10000;False;2;0.02992;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_6;24;17;0.464259;True;-1;10000;False;-1;10000;False;-1;10000;False;17;0.464259;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N16;122;2;0.028424;True;2;3.594;True;-1;68.68;False;-1;10000;False;2;0.028424;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N1;134;8;0.022685;True;5;64.001;True;-1;46.92;False;-1;10000;False;5;0.022685;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N26;129;12;0.048572;True;-1;10000;False;-1;41.47;False;-1;10000;False;12;0.048572;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N27;131;2;0.029816;True;2;2.676;True;-1;62.77;False;-1;10000;False;2;0.029816;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N12;141;5;0.042464;True;3;4.245;True;-1;61.21;False;-1;10000;False;3;0.042464;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N35;126;3;0.045993;True;-1;10000;False;-1;10000;False;-1;10000;False;3;0.045993;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N6;40;2;0.007095;True;5;44.395;True;-1;18.93;False;2;78.09;True;2;0.007095;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N30;127;16;0.075078;True;7;7.623;True;-1;61.29;False;-1;10000;False;7;0.075078;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N10;135;5;0.031656;True;-1;10000;False;-1;62.65;False;-1;10000;False;5;0.031656;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N33;127;4;0.022064;True;2;2.374;True;-1;55.3;False;-1;10000;False;2;0.022064;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N3;129;5;0.034533;True;-1;10000;False;-1;67.41;False;-1;10000;False;5;0.034533;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N6;105;8;0.017025;True;5;2.183;True;-1;35.55;False;-1;10000;False;5;0.017025;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N35;73;6;0.012863;True;3;0.563;True;-1;28.09;False;-1;10000;False;3;0.012863;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula2;2;2;0.000924;True;2;0.007;True;2;0.13;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula60;62;2;0.007169;True;2;0.169;True;2;0.02;True;2;1.37;True;2;0.007169;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N41;125;4;0.0193;True;3;2.253;True;-1;44.19;False;-1;10000;False;3;0.0193;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N31;130;10;0.026602;True;7;3.754;True;-1;59.84;False;-1;10000;False;7;0.026602;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N36;23;3;0.005356;True;3;0.162;True;-1;12.05;False;3;0.63;True;3;0.005356;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_6;18;16;0.209022;True;-1;10000;False;-1;10000;False;-1;10000;False;16;0.209022;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N44;84;14;0.01755;True;7;2.205;True;-1;29.82;False;-1;10000;False;7;0.01755;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N2;126;5;0.026086;True;3;2.229;True;-1;70.22;False;-1;10000;False;3;0.026086;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N19;106;13;0.032581;True;5;2.778;True;-1;37.17;False;-1;10000;False;5;0.032581;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N4;137;8;0.033707;True;6;14.462;True;-1;79.86;False;-1;10000;False;6;0.033707;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N47;128;7;0.025027;True;5;3.547;True;-1;41.97;False;-1;10000;False;5;0.025027;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N34;87;9;0.012262;True;3;0.804;True;-1;30.89;False;-1;10000;False;3;0.012262;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N5;133;12;0.021919;True;7;32.313;True;-1;42.35;False;-1;10000;False;7;0.021919;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N40;99;7;0.017144;True;4;1.213;True;-1;34.32;False;-1;10000;False;4;0.017144;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N47;134;5;0.035502;True;-1;10000;False;-1;65.95;False;-1;10000;False;5;0.035502;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N6;68;4;0.030068;True;5;2.43;True;-1;23.53;False;-1;10000;False;4;0.030068;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N28;133;8;0.035829;True;6;2.625;True;-1;10000;False;-1;10000;False;6;0.035829;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N33;26;4;0.004306;True;5;1.183;True;-1;13.42;False;2;1.5;True;2;0.004306;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N18;36;5;0.006668;True;-1;10000;False;-1;10000;False;2;100.2;True;2;0.006668;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N6;129;2;0.035168;True;4;3.511;True;-1;66.75;False;-1;10000;False;2;0.035168;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N19;60;3;0.010829;True;2;0.328;True;-1;21.33;False;-1;10000;False;2;0.010829;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N38;129;2;0.032546;True;-1;10000;False;-1;68.44;False;-1;10000;False;2;0.032546;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N44;133;5;0.03705;True;2;2.678;True;-1;72.79;False;-1;10000;False;2;0.03705;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N24;132;7;0.06619;True;4;2.74;True;-1;63.03;False;-1;10000;False;4;0.06619;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N40;43;2;0.007881;True;2;0.188;True;-1;17.41;False;2;22.64;True;2;0.007881;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_17;374;17;0.556959;True;-1;10000;False;-1;10000;False;-1;10000;False;17;0.556959;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N40;139;2;0.04354;True;-1;10000;False;-1;67.73;False;-1;10000;False;2;0.04354;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N9;119;11;0.04943;True;7;2.674;True;-1;56.65;False;-1;10000;False;7;0.04943;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N3;38;2;0.005975;True;2;0.112;True;-1;14.37;False;2;3.72;True;2;0.005975;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N28;54;4;0.007561;True;2;0.582;True;-1;21.67;False;2;179.19;True;2;0.007561;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_5;16;4;0.007925;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.007925;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N29;128;5;0.041283;True;-1;10000;False;-1;67.97;False;-1;10000;False;5;0.041283;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N35;122;5;0.024863;True;2;7.611;True;-1;67.74;False;-1;10000;False;2;0.024863;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N48;136;17;0.034868;True;6;10.623;True;-1;49.63;False;-1;10000;False;6;0.034868;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N1;147;12;0.157452;True;-1;10000;False;-1;82.74;False;-1;10000;False;12;0.157452;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N35;140;10;0.026364;True;5;7.145;True;-1;53.17;False;-1;10000;False;5;0.026364;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N44;111;10;0.019291;True;6;2.008;True;-1;38.56;False;-1;10000;False;6;0.019291;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N5;135;5;0.023049;True;3;2.526;True;-1;46.91;False;-1;10000;False;3;0.023049;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N34;128;4;0.026537;True;2;3.252;True;-1;43.64;False;-1;10000;False;2;0.026537;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_Gn_ra;6;2;0.006262;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.006262;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n2/P0.5/L70;P0.5N2L70_1.negated;1;2;0.000691;True;3;5000;False;1;0.06;True;1;0.02;True;1;0.000691;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_l;lift_l_6;23;6;0.010942;True;-1;10000;False;-1;10000;False;-1;10000;False;6;0.010942;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N25;92;8;0.01238;True;6;1.21;True;-1;32.19;False;-1;10000;False;6;0.01238;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N37;52;3;0.007839;True;-1;10000;False;-1;23.55;False;-1;10000;False;3;0.007839;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_l;lift_l_12;35;11;0.045596;True;-1;10000;False;-1;10000;False;-1;10000;False;11;0.045596;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N48;55;10;0.036293;True;3;14.671;True;-1;21.02;False;-1;10000;False;3;0.036293;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N28;133;7;0.094673;True;-1;10000;False;-1;87.62;False;-1;10000;False;7;0.094673;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N24;71;4;0.016036;True;-1;10000;False;-1;32.99;False;-1;10000;False;4;0.016036;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_13;39;28;16.01738;True;-1;10000;False;-1;10000;False;-1;10000;False;28;16.01738;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n3/P0.5/L80;P0.5N3L80_7;4;2;0.001162;True;2;5000;False;3;0.02;True;2;0.09;True;2;0.001162;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_6;145;21;0.100127;True;-1;10000;False;-1;10000;False;-1;10000;False;21;0.100127;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N17;55;3;0.014475;True;-1;10000;False;-1;27.11;False;-1;10000;False;3;0.014475;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N15;48;5;0.009985;True;3;3.751;True;-1;16.95;False;2;90.61;True;2;0.009985;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N29;132;6;0.058168;True;-1;10000;False;-1;64.91;False;-1;10000;False;6;0.058168;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N43;121;7;0.094041;True;-1;10000;False;-1;72.2;False;-1;10000;False;7;0.094041;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula9;11;2;0.001458;True;2;0.007;True;2;0.01;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f;lift_f_5;16;13;0.044663;True;-1;10000;False;-1;10000;False;-1;10000;False;13;0.044663;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n4/P0.3/L70;P0.333333333333333N4L70_10.negated;1;2;0.000402;True;3;5000;False;-1;10000;False;1;0.41;True;1;0.000402;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula800;802;2;0.289745;True;2;258.948;True;2;2.47;True;-1;10000;False;2;0.289745;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_3;81;10;0.030483;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.030483;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_14;282;26;0.321352;True;-1;10000;False;-1;10000;False;-1;10000;False;26;0.321352;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N37;102;10;0.050395;True;-1;10000;False;-1;33.19;False;-1;10000;False;10;0.050395;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/10;N33;13;2;0.001992;True;2;0.193;True;-1;8.03;False;2;0.12;True;2;0.001992;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N31;135;2;0.032538;True;4;4.048;True;-1;64.57;False;-1;10000;False;2;0.032538;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N38;135;23;1.438689;True;-1;10000;False;-1;69.96;False;-1;10000;False;23;1.438689;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N30;117;6;0.018454;True;3;2.211;True;-1;44.28;False;-1;10000;False;3;0.018454;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N30;136;35;0.977531;True;-1;10000;False;-1;74.28;False;-1;10000;False;35;0.977531;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b;lift_b_18;32;8;0.044129;True;-1;10000;False;-1;10000;False;-1;10000;False;8;0.044129;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N4;123;22;0.653964;True;-1;10000;False;-1;58.63;False;-1;10000;False;22;0.653964;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N18;74;12;0.049971;True;-1;10000;False;-1;28.03;False;-1;10000;False;12;0.049971;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N46;68;4;0.011614;True;2;0.501;True;-1;27.93;False;-1;10000;False;2;0.011614;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N19;131;8;0.020005;True;4;3.18;True;-1;38.4;False;-1;10000;False;4;0.020005;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N2;78;7;0.024777;True;7;71.415;True;-1;27.88;False;-1;10000;False;7;0.024777;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_Gn_l;6;2;0.006018;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.006018;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_15;305;10;0.192429;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.192429;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N34;122;5;0.036302;True;6;2.66;True;-1;62.53;False;-1;10000;False;5;0.036302;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N18;135;5;0.020579;True;4;5.817;True;-1;39.26;False;-1;10000;False;4;0.020579;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N15;140;2;0.040281;True;-1;10000;False;-1;72.05;False;-1;10000;False;2;0.040281;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_15;28;25;0.329797;True;-1;10000;False;-1;10000;False;-1;10000;False;25;0.329797;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N42;135;5;0.033637;True;-1;10000;False;-1;61.87;False;-1;10000;False;5;0.033637;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N35;137;15;0.034172;True;5;8.948;True;-1;48.5;False;-1;10000;False;5;0.034172;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N7;128;6;0.017264;True;3;3.418;True;-1;35.68;False;-1;10000;False;3;0.017264;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N21;134;6;0.021945;True;3;2.972;True;-1;54.21;False;-1;10000;False;3;0.021945;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_l;lift_l_5;21;14;0.017934;True;-1;10000;False;-1;10000;False;-1;10000;False;14;0.017934;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula1000;1002;2;0.440226;True;2;490.347;True;2;3.33;True;-1;10000;False;2;0.440226;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_Gn_g;6;2;0.007463;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.007463;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N48;139;2;0.049646;True;-1;10000;False;-1;66.52;False;-1;10000;False;2;0.049646;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N41;50;5;0.014223;True;4;0.272;True;-1;21.65;False;-1;10000;False;4;0.014223;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N10;82;5;0.022769;True;-1;10000;False;-1;36.76;False;-1;10000;False;5;0.022769;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N19;134;14;0.078129;True;-1;10000;False;-1;60.23;False;-1;10000;False;14;0.078129;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f_l;lift_f_l_17;45;29;6.259105;True;-1;10000;False;-1;10000;False;-1;10000;False;29;6.259105;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N1;131;9;0.022575;True;3;2.678;True;-1;40.02;False;-1;10000;False;3;0.022575;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N49;133;9;0.065217;True;-1;10000;False;-1;73.04;False;-1;10000;False;9;0.065217;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f;lift_f_7;18;15;0.09811;True;-1;10000;False;-1;10000;False;-1;10000;False;15;0.09811;True
